SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,SPECIES_CD,Total_dis,Total_ble,Total_col,DIS_PREV,BLE_PREV
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,POR ASTR,0,1,8,0,12.5
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,SID RADI,0,0,7,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,SID SIDE,0,0,8,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3078,26.0075,-80.1014,INNR1,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3078,26.0075,-80.1014,INNR1,LIRI,0,POR ASTR,0,0,12,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3078,26.0075,-80.1014,INNR1,LIRI,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3078,26.0075,-80.1014,INNR1,LIRI,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3085,26.2212,-80.0768,MIDR0,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3085,26.2212,-80.0768,MIDR0,LIRM,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3085,26.2212,-80.0768,MIDR0,LIRM,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3088,26.2180,-80.0772,MIDR1,LIRM,0,DIP LABY,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3088,26.2180,-80.0772,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3088,26.2180,-80.0772,MIDR1,LIRM,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,POR ASTR,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,SID SIDE,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,STE INTE,0,2,5,0,40
NCRMP,SEFCRI,2022,Broward-Miami,3097,26.0918,-80.0893,MIDR1,LIRM,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3101,26.1254,-80.0867,MIDR0,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3101,26.1254,-80.0867,MIDR0,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3101,26.1254,-80.0867,MIDR0,LIRM,0,SID RADI,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3108,26.0506,-80.0925,MIDR1,LIRM,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3108,26.0506,-80.0925,MIDR1,LIRM,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3108,26.0506,-80.0925,MIDR1,LIRM,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3108,26.0506,-80.0925,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,SID RADI,0,0,5,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,MAD DECA,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,MON CAVE,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,MYC ALIC,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,SID SIDE,0,3,5,0,60
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,STE INTE,0,2,3,0,66.7
NCRMP,SEFCRI,2022,Broward-Miami,3111,26.0378,-80.0942,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3111,26.0378,-80.0942,MIDR1,LIRM,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3111,26.0378,-80.0942,MIDR1,LIRM,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3114,26.0702,-80.0916,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3114,26.0702,-80.0916,MIDR1,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3114,26.0702,-80.0916,MIDR1,LIRM,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3114,26.0702,-80.0916,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3118,25.8603,-80.0926,MIDR1,LIRM,0,EUS FAST,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3118,25.8603,-80.0926,MIDR1,LIRM,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,COL NATA,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,SID RADI,0,3,4,0,75
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,SID SIDE,0,2,3,0,66.7
NCRMP,SEFCRI,2022,Broward-Miami,3127,26.0194,-80.1049,NEAR0,CPSH,0,POR ASTR,0,4,6,0,66.7
NCRMP,SEFCRI,2022,Broward-Miami,3127,26.0194,-80.1049,NEAR0,CPSH,0,POR PORI,0,2,2,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3127,26.0194,-80.1049,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3129,25.7709,-80.1109,NEAR0,RGSH,0,SOL BOUR,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3131,25.7873,-80.1071,NEAR0,RGSH,0,DIC STOK,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3131,25.7873,-80.1071,NEAR0,RGSH,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3131,25.7873,-80.1071,NEAR0,RGSH,0,POR DIVA,0,1,4,0,25
NCRMP,SEFCRI,2022,Broward-Miami,3131,25.7873,-80.1071,NEAR0,RGSH,0,STE INTE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,MON CAVE,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,POR ASTR,0,7,10,0,70
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,POR DIVA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,AGA AGAR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,POR ASTR,1,3,8,12.5,37.5
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,POR PORI,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3137,26.2394,-80.0802,NEAR0,CPSH,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3137,26.2394,-80.0802,NEAR0,CPSH,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3138,25.8117,-80.1094,NEAR0,RGSH,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3138,25.8117,-80.1094,NEAR0,RGSH,0,POR DIVA,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3138,25.8117,-80.1094,NEAR0,RGSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3139,26.0636,-80.1025,NEAR0,CPSH,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3139,26.0636,-80.1025,NEAR0,CPSH,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3139,26.0636,-80.1025,NEAR0,CPSH,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3139,26.0636,-80.1025,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3140,25.7868,-80.1027,NEAR0,RGSH,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3140,25.7868,-80.1027,NEAR0,RGSH,0,POR DIVA,0,6,7,0,85.7
NCRMP,SEFCRI,2022,Broward-Miami,3140,25.7868,-80.1027,NEAR0,RGSH,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,ACR CERV,0,3,4,0,75
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,MEA JACK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3143,25.9145,-80.1154,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3144,26.2217,-80.0862,NEAR0,CPSH,0,ACR CERV,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3144,26.2217,-80.0862,NEAR0,CPSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3144,26.2217,-80.0862,NEAR0,CPSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3144,26.2217,-80.0862,NEAR0,CPSH,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,DIP LABY,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,POR ASTR,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3146,26.2029,-80.0880,NEAR0,RGSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3146,26.2029,-80.0880,NEAR0,RGSH,0,POR PORI,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3147,26.1995,-80.0841,NEAR0,CPSH,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3147,26.1995,-80.0841,NEAR0,CPSH,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3148,25.8003,-80.1080,NEAR0,RGSH,0,POR DIVA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,POR PORI,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,AGA FRAG,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,SID SIDE,0,2,2,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,STE INTE,0,3,6,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,SID RADI,0,0,5,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3191,25.8637,-80.0884,OFFR1,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3191,25.8637,-80.0884,OFFR1,LIRO,0,SID SIDE,0,2,3,0,66.7
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,MON CAVE,0,1,4,0,25
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,POR SPE.,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,SID SIDE,0,4,5,0,80
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,STE INTE,0,1,4,0,25
NCRMP,SEFCRI,2022,Broward-Miami,3193,25.9724,-80.0898,OFFR1,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3193,25.9724,-80.0898,OFFR1,LIRO,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3193,25.9724,-80.0898,OFFR1,LIRO,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,MYC FERO,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3200,26.2503,-80.0665,OFFR0,CPDP,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3200,26.2503,-80.0665,OFFR0,CPDP,0,MON CAVE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3200,26.2503,-80.0665,OFFR0,CPDP,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3200,26.2503,-80.0665,OFFR0,CPDP,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3201,26.0138,-80.0905,OFFR1,SPGR,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3201,26.0138,-80.0905,OFFR1,SPGR,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3219,26.0023,-80.0885,OFFR1,LIRO,0,MYC ALIC,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3219,26.0023,-80.0885,OFFR1,LIRO,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3219,26.0023,-80.0885,OFFR1,LIRO,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3220,26.2293,-80.0686,OFFR1,SPGR,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3220,26.2293,-80.0686,OFFR1,SPGR,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3220,26.2293,-80.0686,OFFR1,SPGR,0,POR ASTR,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3220,26.2293,-80.0686,OFFR1,SPGR,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3223,26.1916,-80.0714,OFFR1,LIRO,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3223,26.1916,-80.0714,OFFR1,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3223,26.1916,-80.0714,OFFR1,LIRO,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3224,26.0272,-80.0871,OFFR1,LIRO,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3224,26.0272,-80.0871,OFFR1,LIRO,0,POR ASTR,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3224,26.0272,-80.0871,OFFR1,LIRO,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3224,26.0272,-80.0871,OFFR1,LIRO,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3225,26.1665,-80.0763,OFFR1,SPGR,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3225,26.1665,-80.0763,OFFR1,SPGR,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3225,26.1665,-80.0763,OFFR1,SPGR,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3229,25.8742,-80.0885,OFFR1,SPGR,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3229,25.8742,-80.0885,OFFR1,SPGR,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3229,25.8742,-80.0885,OFFR1,SPGR,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3234,26.1532,-80.0773,OFFR1,SPGR,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3234,26.1532,-80.0773,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3234,26.1532,-80.0773,OFFR1,SPGR,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3234,26.1532,-80.0773,OFFR1,SPGR,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,AGA AGAR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,SID RADI,0,1,5,0,20
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,MAD DECA,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,MEA MEAN,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,MYC ALIC,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3271,25.8446,-80.0865,OFFR1,SPGR,0,AGA FRAG,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3271,25.8446,-80.0865,OFFR1,SPGR,0,MON CAVE,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3271,25.8446,-80.0865,OFFR1,SPGR,0,SID SIDE,0,0,1,0,0
