SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
DRM,2008,Lower Keys,758,24.54068,-81.64517,MCPR,0,0.17543859649122803,Recent
DRM,2008,Lower Keys,760,24.52662,-81.63083,MCPR,0,0.23643077980075583,Recent
DRM,2008,Lower Keys,761,24.52608,-81.62522,MCPR,0,0.1477687191589789,Recent
DRM,2008,Lower Keys,762,24.55406,-81.58247,MCPR,0,0.35829843928435506,Recent
DRM,2008,Lower Keys,763,24.55213,-81.56757,MCPR,0,0.08695652173913039,Recent
DRM,2008,Lower Keys,764,24.55717,-81.51013,MCPR,0,0.040983606557377046,Recent
DRM,2008,Lower Keys,765,24.59267,-81.36565,MCPR,0,0.29220779220779225,Recent
DRM,2008,Lower Keys,767,24.45576,-81.89445,OFPR,0,0.6428571428571429,Recent
DRM,2008,Lower Keys,768,24.46791,-81.88676,OFPR,0,0.48780487804878014,Recent
DRM,2008,Lower Keys,769,24.47336,-81.88201,OFPR,0,0.0423728813559322,Recent
DRM,2008,Lower Keys,770,24.47886,-81.88207,OFPR,0,0.042857142857142864,Recent
DRM,2008,Lower Keys,773,24.50092,-81.69525,OFPR,1,0.0625,Recent
DRM,2008,Lower Keys,776,24.46483,-81.83598,HRRF,0,0,Recent
DRM,2008,Lower Keys,778,24.49972,-81.63142,HRRF,0,0,Recent
DRM,2008,Lower Keys,779,24.49593,-81.6604,FSLR,1,2.5,Recent
DRM,2008,Lower Keys,780,24.51252,-81.57135,FSLR,0,0,Recent
DRM,2008,Lower Keys,784,24.47803,-81.75618,FMLR,0,0,Recent
DRM,2008,Lower Keys,785,24.47753,-81.73932,FMLR,0,0,Recent
DRM,2008,Lower Keys,786,24.47908,-81.68255,FMLR,0,0,Recent
DRM,2008,Lower Keys,787,24.5139,-81.5666,FMLR,0,0,Recent
DRM,2008,Lower Keys,788,24.54785,-81.44693,FMLR,0,0.4545454545454545,Recent
DRM,2008,Lower Keys,789,24.4525,-81.87542,HRRF,1,0.20588235294117652,Recent
DRM,2008,Lower Keys,790,24.47432,-81.75642,FMLR,0,0.11363636363636363,Recent
DRM,2008,Lower Keys,791,24.4747,-81.73513,FMLR,0,0.3240740740740742,Recent
DRM,2008,Lower Keys,792,24.47467,-81.72742,FMLR,0,0,Recent
DRM,2008,Lower Keys,793,24.50032,-81.6234,FMLR,0,0.35714285714285715,Recent
DRM,2008,Lower Keys,794,24.50582,-81.58787,FMLR,0,0,Recent
DRM,2008,Lower Keys,795,24.52028,-81.52865,FMLR,0,2.138157894736842,Recent
DRM,2008,Lower Keys,796,24.531,-81.4729,FMLR,0,0.17857142857142858,Recent
DRM,2008,Lower Keys,797,24.55298,-81.3742,FMLR,0,0,Recent
DRM,2008,Lower Keys,798,24.45835,-81.8838,FMLR,0,0.037500000000000006,Recent
DRM,2008,Lower Keys,800,24.44403,-81.96925,FMLR,0,0,Recent
DRM,2008,Lower Keys,802,24.50942,-81.58582,FMLR,0,0,Recent
DRM,2008,Lower Keys,803,24.52745,-81.48862,FMLR,0,0.19999999999999993,Recent
DRM,2008,Martin,1291,27.13195,-80.13367,NEAR1,0,0.2,Recent
DRM,2008,Martin,1292,27.11188,-80.12557,NEAR1,0,0,Recent
DRM,2008,Martin,1293,27.10837,-80.12297,NEAR0,0,0,Recent
DRM,2008,Martin,1294,27.10645,-80.12233,NEAR0,0,1,Recent
DRM,2008,Martin,1295,27.1038,-80.12088,NEAR1,0,1.25,Recent
DRM,2008,Martin,1296,27.12122,-80.12748,NEAR1,0,0.9583333333333333,Recent
DRM,2008,Mid-Upper Keys Transition,1146,24.94273,-80.49933,FSLR,0,0.875,Recent
DRM,2008,Mid-Upper Keys Transition,1147,24.94103,-80.48678,OFPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,835,24.96464,-80.54507,INPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,836,24.96638,-80.53531,INPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,837,24.89233,-80.62321,MCPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,838,24.90434,-80.61047,MCPR,0,0.27777777777777785,Recent
DRM,2008,Mid-Upper Keys Transition,839,24.90853,-80.55975,FSLR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,840,24.91051,-80.55952,MCPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,842,24.93545,-80.54766,MCPR,1,0.5,Recent
DRM,2008,Mid-Upper Keys Transition,853,24.87955,-80.57756,OFPR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,882,24.93942,-80.4819,FSLR,0,1.5625,Recent
DRM,2008,Mid-Upper Keys Transition,883,24.94077,-80.47984,FSLR,0,2.5,Recent
DRM,2008,Mid-Upper Keys Transition,894,24.87209,-80.57555,FMLR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,895,24.88306,-80.56168,FMLR,0,0,Recent
DRM,2008,Mid-Upper Keys Transition,904,24.88859,-80.54794,FMLR,0,0.47286184210526316,Recent
DRM,2008,Middle Keys,1087,24.68708,-80.95947,FMLR,1,0,Recent
DRM,2008,Middle Keys,1090,24.67403,-80.95982,FMLR,0,0.25,Recent
DRM,2008,Middle Keys,1102,24.685,-80.92245,FMLR,0,0.29411764705882354,Recent
DRM,2008,Middle Keys,1103,24.76072,-80.75963,FMLR,0,0,Recent
DRM,2008,Middle Keys,1303,24.58551,-81.26448,FMLR,0,0,Recent
DRM,2008,Middle Keys,1304,24.600460000000002,-81.25701,OFPR,0,0,Recent
DRM,2008,Middle Keys,1305,24.5922,-81.22451,FMLR,0,0.13888888888888892,Recent
DRM,2008,Middle Keys,1306,24.59685,-81.20803,FMLR,0,0,Recent
DRM,2008,Middle Keys,1307,24.60398,-81.19726,FMLR,0,0,Recent
DRM,2008,Middle Keys,1308,24.62728,-81.2312,MCPR,0,0,Recent
DRM,2008,Middle Keys,804,24.69792,-81.03658,INPR,0,2.075471698113209,Recent
DRM,2008,Middle Keys,808,24.69431,-81.02274,MCPR,0,0,Recent
DRM,2008,Middle Keys,811,24.69986,-80.96645,MCPR,0,0.39682539682539675,Recent
DRM,2008,Middle Keys,812,24.70087,-80.96513,OFPR,0,0.2419354838709676,Recent
DRM,2008,Middle Keys,813,24.62744,-81.11165,HRRF,1,0,Recent
DRM,2008,Middle Keys,814,24.62692,-81.10782,HRRF,1,0.3333333333333333,Recent
DRM,2008,Middle Keys,815,24.66292,-81.00635,FSLR,0,0.16666666666666666,Recent
DRM,2008,Middle Keys,818,24.79702,-80.7411,FMLR,0,0,Recent
DRM,2008,Middle Keys,820,24.70123,-80.89697,FMLR,0,1.0178571428571428,Recent
DRM,2008,Middle Keys,821,24.61825,-81.15605,FMLR,0,0,Recent
DRM,2008,Middle Keys,822,24.6254,-81.12355,FMLR,0,0,Recent
DRM,2008,Middle Keys,823,24.69905,-80.91285,FMLR,0,0.5882352941176471,Recent
DRM,2008,Middle Keys,826,24.61282,-81.14368,FMLR,0,3.05084745762712,Recent
DRM,2008,Middle Keys,827,24.61908,-81.12732,FMLR,0,0.7894736842105263,Recent
DRM,2008,Middle Keys,828,24.62175,-81.1118,FMLR,1,0.6912970106075216,Recent
DRM,2008,Middle Keys,829,24.62928,-81.09248,FMLR,0,0,Recent
DRM,2008,Middle Keys,830,24.64937,-81.0231,FMLR,0,0,Recent
DRM,2008,Middle Keys,832,24.69432,-80.90435,FMLR,0,0.11904761904761903,Recent
DRM,2008,Middle Keys,833,24.75432,-80.75937,FMLR,0,0.8439922480620154,Recent
DRM,2008,Middle Keys,834,24.7772,-80.71767,FMLR,0,0.3125,Recent
DRM,2008,South Palm Beach,1013,26.4305,-80.04957,OFFR1,0,0.09259259259259262,Recent
DRM,2008,South Palm Beach,1015,26.47942,-80.0419,OFFR1,0,0.23550724637681159,Recent
DRM,2008,South Palm Beach,1016,26.53113,-80.02955,OFFR1,0,1.7777777777777777,Recent
DRM,2008,South Palm Beach,1017,26.60841,-80.0241,OFFR1,0,26.645833333333332,Recent
DRM,2008,South Palm Beach,1018,26.58851,-80.02289,OFFR0,0,11,Recent
DRM,2008,South Palm Beach,1283,26.42361,-80.05017,OFFR1,0,0,Recent
DRM,2008,South Palm Beach,1284,26.4622,-80.04315,OFFR1,0,2.205882352941176,Recent
DRM,2008,South Palm Beach,1290,26.70507,-80.0168,OFFR1,0,0.3846153846153846,Recent
DRM,2008,South Palm Beach,1302,26.71428,-80.0308,NEAR0,0,0,Recent
DRM,2008,Upper Keys,1111,25.03635,-80.41614,MCPR,0,0,Recent
DRM,2008,Upper Keys,1115,25.20598,-80.27131,MCPR,0,0,Recent
DRM,2008,Upper Keys,1116,25.22971,-80.26596,MCPR,0,0,Recent
DRM,2008,Upper Keys,1117,25.23797,-80.26626,MCPR,0,0,Recent
DRM,2008,Upper Keys,1158,24.9759,-80.43612,FMLR,0,0.2222222222222222,Recent
DRM,2008,Upper Keys,844,25.06505,-80.39441,MCPR,0,0,Recent
DRM,2008,Upper Keys,845,25.10107,-80.34443,MCPR,0,0,Recent
DRM,2008,Upper Keys,846,25.21415,-80.28756,MCPR,0,0,Recent
DRM,2008,Upper Keys,855,25.01703,-80.42616,OFPR,0,0.5,Recent
DRM,2008,Upper Keys,859,25.12203,-80.29823,HRRF,1,0.6521739130434782,Recent
DRM,2008,Upper Keys,860,25.15334,-80.26749,OFPR,0,0,Recent
DRM,2008,Upper Keys,862,25.17248,-80.25692,OFPR,0,0.4242424242424243,Recent
DRM,2008,Upper Keys,863,25.16875,-80.25131,OFPR,0,0.1836734693877551,Recent
DRM,2008,Upper Keys,866,25.18913,-80.23492,FMLR,0,0,Recent
DRM,2008,Upper Keys,868,25.23412,-80.21826,OFPR,0,0,Recent
DRM,2008,Upper Keys,870,25.14067,-80.29472,HRRF,0,0.21794871794871787,Recent
DRM,2008,Upper Keys,871,24.98378,-80.41833,HRRF,0,0,Recent
DRM,2008,Upper Keys,873,24.99158,-80.44435,OFPR,0,0,Recent
DRM,2008,Upper Keys,880,25.19981,-80.23067,FSLR,0,0,Recent
DRM,2008,Upper Keys,881,25.24673,-80.22059,FSLR,0,3.75,Recent
DRM,2008,Upper Keys,888,25.09193,-80.30656,FMLR,0,0,Recent
DRM,2008,Upper Keys,889,25.10959,-80.29079,FMLR,0,0,Recent
DRM,2008,Upper Keys,891,25.23723,-80.21043,FMLR,0,0.05769230769230768,Recent
DRM,2008,Upper Keys,898,25.19959,-80.22327,FMLR,0,0,Recent
DRM,2008,Upper Keys,900,25.23762,-80.20476,FMLR,0,0.02272727272727273,Recent
DRM,2008,Upper Keys,903,25.28307,-80.17423,FSLR,0,0.5,Recent
DRM,2008,Upper Keys,906,25.16394,-80.23727,FMLR,0,5,Recent
DRM,2009,Biscayne,1441,25.50114,-80.17113,INPR,0,0.4411764705882351,Recent
DRM,2009,Biscayne,1442,25.45523,-80.172,INPR,0,0.7008928571428572,Recent
DRM,2009,Biscayne,1443,25.44772,-80.1636,MCPR,1,0.25,Recent
DRM,2009,Biscayne,1444,25.47505,-80.1522,MCPR,0,0.7483277591973245,Recent
DRM,2009,Biscayne,1446,25.31049,-80.21589,MCPR,0,1.01521164021164,Recent
DRM,2009,Biscayne,1448,25.3369,-80.19656,MCPR,0,3.464035964035965,Recent
DRM,2009,Biscayne,1449,25.34961,-80.18633,MCPR,1,0.7358156028368793,Recent
DRM,2009,Biscayne,1451,25.34735,-80.17876,MCPR,0,1.5625,Recent
DRM,2009,Biscayne,1452,25.42166,-80.1677,MCPR,1,0,Recent
DRM,2009,Biscayne,1453,25.36464,-80.16746,MCPR,1,4.732142857142858,Recent
DRM,2009,Biscayne,1454,25.36063,-80.1626,MCPR,1,0.08620689655172412,Recent
DRM,2009,Biscayne,1455,25.42158,-80.15378,MCPR,1,0,Recent
DRM,2009,Biscayne,1456,25.41978,-80.15379,MCPR,1,0,Recent
DRM,2009,Biscayne,1457,25.42518,-80.15177,MCPR,1,0.5263157894736842,Recent
DRM,2009,Biscayne,1459,25.49222,-80.1385,MCPR,0,0.6557377049180327,Recent
DRM,2009,Biscayne,1460,25.46304,-80.13957,MCPR,0,0,Recent
DRM,2009,Biscayne,1461,25.33597,-80.17061,MCPR,0,0,Recent
DRM,2009,Biscayne,1463,25.36726,-80.1404,FSLR,1,0.27777777777777785,Recent
DRM,2009,Biscayne,1464,25.40158,-80.13006,HRRF,1,0.5,Recent
DRM,2009,Biscayne,1466,25.3368,-80.16823,MCPR,0,0.6578947368421052,Recent
DRM,2009,Biscayne,1467,25.49887,-80.1212,FSLR,0,0,Recent
DRM,2009,Biscayne,1468,25.5635,-80.1129,FSLR,0,0.8055555555555556,Recent
DRM,2009,Biscayne,1469,25.58995,-80.09643,FSLR,0,3.3260869565217384,Recent
DRM,2009,Biscayne,1471,25.34692,-80.15099,FMLR,0,0,Recent
DRM,2009,Biscayne,1472,25.57119,-80.10495,FMLR,0,0,Recent
DRM,2009,Biscayne,1473,25.6795,-80.0982,FSLR,0,0.3833333333333334,Recent
DRM,2009,Biscayne,1474,25.5116,-80.1047,FMLR,0,0,Recent
DRM,2009,Biscayne,1475,25.6227,-80.0951,FMLR,0,1.5,Recent
DRM,2009,Biscayne,1476,25.70478,-80.0979,FSLR,0,1.2333333333333334,Recent
DRM,2009,Biscayne,1477,25.6741,-80.0942,FSLR,0,1.142857142857143,Recent
DRM,2009,Biscayne,1478,25.6722,-80.0902,FSLR,0,0,Recent
DRM,2009,Biscayne,1481,25.49893,-80.1015,FMLR,0,0.25,Recent
DRM,2009,Biscayne,1673,25.34963,-80.18631,MCPR,1,0.6662790697674419,Recent
DRM,2009,Biscayne,1675,25.38295,-80.17843,MCPR,1,0.9090909090909093,Recent
DRM,2009,Biscayne,1688,25.33044,-80.1717,OFPR,0,1.5625,Recent
DRM,2009,Biscayne,1693,25.32083,-80.18272,OFPR,0,0.25,Recent
DRM,2009,Biscayne,1697,25.31522,-80.1883,OFPR,0,0,Recent
DRM,2009,Biscayne,1819,25.37509,-80.15382,OFPR,1,0.7407407407407409,Recent
DRM,2009,Biscayne,1820,25.31609,-80.15453,FMLR,0,1.9047619047619047,Recent
DRM,2009,Biscayne,1821,25.31515,-80.18844,OFPR,0,0,Recent
DRM,2009,Biscayne,1831,25.54055,-80.11513,FSLR,0,0,Recent
DRM,2009,Broward-Miami,1482,25.93958,-80.11025,NEAR0,0,0.7142857142857142,Recent
DRM,2009,Broward-Miami,1483,25.86378,-80.11074,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1484,25.98295,-80.10784,NEAR0,0,3.166666666666667,Recent
DRM,2009,Broward-Miami,1485,25.9703,-80.10594,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1486,25.92878,-80.10625,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1487,25.87278,-80.10668,NEAR0,0,1.25,Recent
DRM,2009,Broward-Miami,1488,26.04974,-80.10334,NEAR0,0,2.857142857142857,Recent
DRM,2009,Broward-Miami,1489,26.11653,-80.10083,NEAR0,0,1.25,Recent
DRM,2009,Broward-Miami,1490,26.11292,-80.10086,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1491,26.10209,-80.10094,NEAR0,0,2.027629233511586,Recent
DRM,2009,Broward-Miami,1492,25.88359,-80.1026,INNR0,0,0.5,Recent
DRM,2009,Broward-Miami,1493,26.14722,-80.0986,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1494,26.14901,-80.09658,NEAR1,0,0,Recent
DRM,2009,Broward-Miami,1496,26.12372,-80.09478,NEAR0,0,3.2291666666666665,Recent
DRM,2009,Broward-Miami,1498,26.14718,-80.09259,NEAR0,0,0.27777777777777785,Recent
DRM,2009,Broward-Miami,1499,26.17245,-80.0904,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1500,26.20839,-80.08627,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1502,26.22112,-80.0841,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1503,26.24296,-80.08154,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1505,25.82217,-80.09908,NEAR0,0,1.5,Recent
DRM,2009,Broward-Miami,1506,25.79326,-80.09729,INNR0,0,0.6,Recent
DRM,2009,Broward-Miami,1509,25.84201,-80.09493,MIDR0,0,1.3461538461538458,Recent
DRM,2009,Broward-Miami,1512,26.22116,-80.07648,MIDR1,0,0,Recent
DRM,2009,Broward-Miami,1517,26.07133,-80.09118,MIDR1,0,0.643939393939394,Recent
DRM,2009,Broward-Miami,1519,25.78237,-80.08741,NEAR0,0,0,Recent
DRM,2009,Broward-Miami,1520,26.09115,-80.08503,OFFR0,0,1.746031746031746,Recent
