REGION,SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
FLK,DRM,2008,Lower Keys,1061,24.47987,-81.72128,FMLR,1,5,Old
FLK,DRM,2008,Lower Keys,1069,24.45341,-81.88295,FMLR,1,10.156862745098039,Old
FLK,DRM,2008,Lower Keys,1070,24.46258,-81.85295,FMLR,0,6.791666666666666,Old
FLK,DRM,2008,Lower Keys,749,24.51186,-81.93112,INPR,0,9.321212121212119,Old
FLK,DRM,2008,Lower Keys,752,24.48142,-81.94007,MCPR,0,7.2713494607986,Old
FLK,DRM,2008,Lower Keys,753,24.49957,-81.73582,MCPR,0,9.596975582685904,Old
FLK,DRM,2008,Lower Keys,756,24.52325,-81.68348,MCPR,0,6.656639928698752,Old
FLK,DRM,2008,Lower Keys,758,24.54068,-81.64517,MCPR,0,10.04102999434069,Old
FLK,DRM,2008,Lower Keys,760,24.52662,-81.63083,MCPR,0,5.395225008588115,Old
FLK,DRM,2008,Lower Keys,761,24.52608,-81.62522,MCPR,0,7.393745977258098,Old
FLK,DRM,2008,Lower Keys,762,24.55406,-81.58247,MCPR,0,4.358266717421647,Old
FLK,DRM,2008,Lower Keys,763,24.55213,-81.56757,MCPR,0,4.979287439613527,Old
FLK,DRM,2008,Lower Keys,764,24.55717,-81.51013,MCPR,0,9.79044231364058,Old
FLK,DRM,2008,Lower Keys,765,24.59267,-81.36565,MCPR,0,11.698051948051946,Old
FLK,DRM,2008,Lower Keys,767,24.45576,-81.89445,OFPR,0,3.7738095238095233,Old
FLK,DRM,2008,Lower Keys,768,24.46791,-81.88676,OFPR,0,6.959534368070953,Old
FLK,DRM,2008,Lower Keys,769,24.47336,-81.88201,OFPR,0,9.475988700564972,Old
FLK,DRM,2008,Lower Keys,770,24.47886,-81.88207,OFPR,0,8.650892857142857,Old
FLK,DRM,2008,Lower Keys,773,24.50092,-81.69525,OFPR,1,12.544642857142856,Old
FLK,DRM,2008,Lower Keys,776,24.46483,-81.83598,HRRF,0,10.166666666666668,Old
FLK,DRM,2008,Lower Keys,778,24.49972,-81.63142,HRRF,0,5.861111111111111,Old
FLK,DRM,2008,Lower Keys,779,24.49593,-81.6604,FSLR,1,0,Old
FLK,DRM,2008,Lower Keys,780,24.51252,-81.57135,FSLR,0,30,Old
FLK,DRM,2008,Lower Keys,784,24.47803,-81.75618,FMLR,0,6.147214854111406,Old
FLK,DRM,2008,Lower Keys,785,24.47753,-81.73932,FMLR,0,4,Old
FLK,DRM,2008,Lower Keys,786,24.47908,-81.68255,FMLR,0,10.392857142857142,Old
FLK,DRM,2008,Lower Keys,787,24.5139,-81.5666,FMLR,0,0,Old
FLK,DRM,2008,Lower Keys,788,24.54785,-81.44693,FMLR,0,7.159090909090909,Old
FLK,DRM,2008,Lower Keys,789,24.4525,-81.87542,HRRF,1,5.588235294117647,Old
FLK,DRM,2008,Lower Keys,790,24.47432,-81.75642,FMLR,0,4.720779220779221,Old
FLK,DRM,2008,Lower Keys,791,24.4747,-81.73513,FMLR,0,11.805555555555554,Old
FLK,DRM,2008,Lower Keys,792,24.47467,-81.72742,FMLR,0,11.399167437557818,Old
FLK,DRM,2008,Lower Keys,793,24.50032,-81.6234,FMLR,0,7.159090909090909,Old
FLK,DRM,2008,Lower Keys,794,24.50582,-81.58787,FMLR,0,3.5714285714285716,Old
FLK,DRM,2008,Lower Keys,795,24.52028,-81.52865,FMLR,0,11.332236842105264,Old
FLK,DRM,2008,Lower Keys,796,24.531,-81.4729,FMLR,0,13.105158730158731,Old
FLK,DRM,2008,Lower Keys,797,24.55298,-81.3742,FMLR,0,0,Old
FLK,DRM,2008,Lower Keys,798,24.45835,-81.8838,FMLR,0,11.327272727272726,Old
FLK,DRM,2008,Lower Keys,800,24.44403,-81.96925,FMLR,0,4,Old
FLK,DRM,2008,Lower Keys,802,24.50942,-81.58582,FMLR,0,12.686335403726709,Old
FLK,DRM,2008,Lower Keys,803,24.52745,-81.48862,FMLR,0,12.396511627906975,Old
FLK,DRM,2008,Mid-Upper Keys Transition,1146,24.94273,-80.49933,FSLR,0,5.25,Old
FLK,DRM,2008,Mid-Upper Keys Transition,1147,24.94103,-80.48678,OFPR,0,5.625,Old
FLK,DRM,2008,Mid-Upper Keys Transition,835,24.96464,-80.54507,INPR,0,10,Old
FLK,DRM,2008,Mid-Upper Keys Transition,836,24.96638,-80.53531,INPR,0,4.375,Old
FLK,DRM,2008,Mid-Upper Keys Transition,837,24.89233,-80.62321,MCPR,0,5,Old
FLK,DRM,2008,Mid-Upper Keys Transition,838,24.90434,-80.61047,MCPR,0,7.434640522875817,Old
FLK,DRM,2008,Mid-Upper Keys Transition,839,24.90853,-80.55975,FSLR,0,0,Old
FLK,DRM,2008,Mid-Upper Keys Transition,840,24.91051,-80.55952,MCPR,0,5,Old
FLK,DRM,2008,Mid-Upper Keys Transition,842,24.93545,-80.54766,MCPR,1,14.5,Old
FLK,DRM,2008,Mid-Upper Keys Transition,853,24.87955,-80.57756,OFPR,0,3.75,Old
FLK,DRM,2008,Mid-Upper Keys Transition,882,24.93942,-80.4819,FSLR,0,9.166666666666668,Old
FLK,DRM,2008,Mid-Upper Keys Transition,883,24.94077,-80.47984,FSLR,0,7.5,Old
FLK,DRM,2008,Mid-Upper Keys Transition,894,24.87209,-80.57555,FMLR,0,7.1875,Old
FLK,DRM,2008,Mid-Upper Keys Transition,895,24.88306,-80.56168,FMLR,0,10,Old
FLK,DRM,2008,Mid-Upper Keys Transition,904,24.88859,-80.54794,FMLR,0,9.819078947368421,Old
FLK,DRM,2008,Middle Keys,1087,24.68708,-80.95947,FMLR,1,10.957696827262046,Old
FLK,DRM,2008,Middle Keys,1090,24.67403,-80.95982,FMLR,0,2.25,Old
FLK,DRM,2008,Middle Keys,1102,24.685,-80.92245,FMLR,0,13.25077399380805,Old
FLK,DRM,2008,Middle Keys,1103,24.76072,-80.75963,FMLR,0,0.8434343434343434,Old
FLK,DRM,2008,Middle Keys,1303,24.58551,-81.26448,FMLR,0,2.5,Old
FLK,DRM,2008,Middle Keys,1304,24.600460000000002,-81.25701,OFPR,0,11.690476190476192,Old
FLK,DRM,2008,Middle Keys,1305,24.5922,-81.22451,FMLR,0,6.833333333333333,Old
FLK,DRM,2008,Middle Keys,1306,24.59685,-81.20803,FMLR,0,3.75,Old
FLK,DRM,2008,Middle Keys,1307,24.60398,-81.19726,FMLR,0,16.701388888888886,Old
FLK,DRM,2008,Middle Keys,1308,24.62728,-81.2312,MCPR,0,13.63970588235294,Old
FLK,DRM,2008,Middle Keys,804,24.69792,-81.03658,INPR,0,15.79317851959361,Old
FLK,DRM,2008,Middle Keys,808,24.69431,-81.02274,MCPR,0,9.512648221343872,Old
FLK,DRM,2008,Middle Keys,811,24.69986,-80.96645,MCPR,0,12.03416149068323,Old
FLK,DRM,2008,Middle Keys,812,24.70087,-80.96513,OFPR,0,7.273573200992555,Old
FLK,DRM,2008,Middle Keys,813,24.62744,-81.11165,HRRF,1,3.5,Old
FLK,DRM,2008,Middle Keys,814,24.62692,-81.10782,HRRF,1,27.083333333333332,Old
FLK,DRM,2008,Middle Keys,815,24.66292,-81.00635,FSLR,0,5.115942028985508,Old
FLK,DRM,2008,Middle Keys,818,24.79702,-80.7411,FMLR,0,5,Old
FLK,DRM,2008,Middle Keys,820,24.70123,-80.89697,FMLR,0,5.4107142857142865,Old
FLK,DRM,2008,Middle Keys,821,24.61825,-81.15605,FMLR,0,2.333333333333333,Old
FLK,DRM,2008,Middle Keys,822,24.6254,-81.12355,FMLR,0,13.691176470588236,Old
FLK,DRM,2008,Middle Keys,823,24.69905,-80.91285,FMLR,0,1.8823529411764706,Old
FLK,DRM,2008,Middle Keys,826,24.61282,-81.14368,FMLR,0,11.69491525423729,Old
FLK,DRM,2008,Middle Keys,827,24.61908,-81.12732,FMLR,0,11.47733918128655,Old
FLK,DRM,2008,Middle Keys,828,24.62175,-81.1118,FMLR,1,11.724927675988429,Old
FLK,DRM,2008,Middle Keys,829,24.62928,-81.09248,FMLR,0,13.217468805704097,Old
FLK,DRM,2008,Middle Keys,830,24.64937,-81.0231,FMLR,0,15.25375939849624,Old
FLK,DRM,2008,Middle Keys,832,24.69432,-80.90435,FMLR,0,18.033008658008658,Old
FLK,DRM,2008,Middle Keys,833,24.75432,-80.75937,FMLR,0,15.995155038759695,Old
FLK,DRM,2008,Middle Keys,834,24.7772,-80.71767,FMLR,0,1.5625,Old
FLK,DRM,2008,Upper Keys,1111,25.03635,-80.41614,MCPR,0,32.67132867132867,Old
FLK,DRM,2008,Upper Keys,1115,25.20598,-80.27131,MCPR,0,40.64982578397212,Old
FLK,DRM,2008,Upper Keys,1116,25.22971,-80.26596,MCPR,0,28.590909090909093,Old
FLK,DRM,2008,Upper Keys,1117,25.23797,-80.26626,MCPR,0,24.90942028985507,Old
FLK,DRM,2008,Upper Keys,1158,24.9759,-80.43612,FMLR,0,6.2103174603174605,Old
FLK,DRM,2008,Upper Keys,844,25.06505,-80.39441,MCPR,0,21.970238095238095,Old
FLK,DRM,2008,Upper Keys,845,25.10107,-80.34443,MCPR,0,28.27777777777778,Old
FLK,DRM,2008,Upper Keys,846,25.21415,-80.28756,MCPR,0,28.40686274509804,Old
FLK,DRM,2008,Upper Keys,855,25.01703,-80.42616,OFPR,0,14.149456521739129,Old
FLK,DRM,2008,Upper Keys,859,25.12203,-80.29823,HRRF,1,3.9966555183946486,Old
FLK,DRM,2008,Upper Keys,860,25.15334,-80.26749,OFPR,0,8.86111111111111,Old
FLK,DRM,2008,Upper Keys,862,25.17248,-80.25692,OFPR,0,7.2272727272727275,Old
FLK,DRM,2008,Upper Keys,863,25.16875,-80.25131,OFPR,0,9.050235478806908,Old
FLK,DRM,2008,Upper Keys,866,25.18913,-80.23492,FMLR,0,10,Old
FLK,DRM,2008,Upper Keys,868,25.23412,-80.21826,OFPR,0,0.2,Old
FLK,DRM,2008,Upper Keys,870,25.14067,-80.29472,HRRF,0,5.833333333333334,Old
FLK,DRM,2008,Upper Keys,871,24.98378,-80.41833,HRRF,0,0.5,Old
FLK,DRM,2008,Upper Keys,873,24.99158,-80.44435,OFPR,0,8.95,Old
FLK,DRM,2008,Upper Keys,880,25.19981,-80.23067,FSLR,0,6.666666666666666,Old
FLK,DRM,2008,Upper Keys,881,25.24673,-80.22059,FSLR,0,9.464285714285715,Old
FLK,DRM,2008,Upper Keys,888,25.09193,-80.30656,FMLR,0,7.5,Old
FLK,DRM,2008,Upper Keys,889,25.10959,-80.29079,FMLR,0,5,Old
FLK,DRM,2008,Upper Keys,891,25.23723,-80.21043,FMLR,0,4.818181818181818,Old
FLK,DRM,2008,Upper Keys,898,25.19959,-80.22327,FMLR,0,0,Old
FLK,DRM,2008,Upper Keys,900,25.23762,-80.20476,FMLR,0,6,Old
FLK,DRM,2008,Upper Keys,903,25.28307,-80.17423,FSLR,0,12.272727272727273,Old
FLK,DRM,2008,Upper Keys,906,25.16394,-80.23727,FMLR,0,5.5,Old
FLK,DRM,2009,Biscayne,1441,25.50114,-80.17113,INPR,0,0,Old
FLK,DRM,2009,Biscayne,1442,25.45523,-80.172,INPR,0,0,Old
FLK,DRM,2009,Biscayne,1443,25.44772,-80.1636,MCPR,1,0,Old
FLK,DRM,2009,Biscayne,1444,25.47505,-80.1522,MCPR,0,0,Old
FLK,DRM,2009,Biscayne,1446,25.31049,-80.21589,MCPR,0,5.176917989417991,Old
FLK,DRM,2009,Biscayne,1448,25.3369,-80.19656,MCPR,0,8.676323676323676,Old
FLK,DRM,2009,Biscayne,1449,25.34961,-80.18633,MCPR,1,4.8036980749746725,Old
FLK,DRM,2009,Biscayne,1451,25.34735,-80.17876,MCPR,0,5.338541666666666,Old
FLK,DRM,2009,Biscayne,1452,25.42166,-80.1677,MCPR,1,0,Old
FLK,DRM,2009,Biscayne,1453,25.36464,-80.16746,MCPR,1,9.553571428571429,Old
FLK,DRM,2009,Biscayne,1454,25.36063,-80.1626,MCPR,1,2.0919540229885056,Old
FLK,DRM,2009,Biscayne,1455,25.42158,-80.15378,MCPR,1,0,Old
FLK,DRM,2009,Biscayne,1456,25.41978,-80.15379,MCPR,1,0,Old
FLK,DRM,2009,Biscayne,1457,25.42518,-80.15177,MCPR,1,0,Old
FLK,DRM,2009,Biscayne,1459,25.49222,-80.1385,MCPR,0,0,Old
FLK,DRM,2009,Biscayne,1460,25.46304,-80.13957,MCPR,0,0,Old
FLK,DRM,2009,Biscayne,1461,25.33597,-80.17061,MCPR,0,0.16666666666666666,Old
FLK,DRM,2009,Biscayne,1463,25.36726,-80.1404,FSLR,1,2.2222222222222223,Old
FLK,DRM,2009,Biscayne,1464,25.40158,-80.13006,HRRF,1,0,Old
FLK,DRM,2009,Biscayne,1466,25.3368,-80.16823,MCPR,0,0.625,Old
FLK,DRM,2009,Biscayne,1467,25.49887,-80.1212,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1468,25.5635,-80.1129,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1469,25.58995,-80.09643,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1471,25.34692,-80.15099,FMLR,0,3.2142857142857144,Old
FLK,DRM,2009,Biscayne,1472,25.57119,-80.10495,FMLR,0,0,Old
FLK,DRM,2009,Biscayne,1473,25.6795,-80.0982,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1474,25.5116,-80.1047,FMLR,0,0,Old
FLK,DRM,2009,Biscayne,1475,25.6227,-80.0951,FMLR,0,0,Old
FLK,DRM,2009,Biscayne,1476,25.70478,-80.0979,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1477,25.6741,-80.0942,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1478,25.6722,-80.0902,FSLR,0,0,Old
FLK,DRM,2009,Biscayne,1481,25.49893,-80.1015,FMLR,0,0,Old
FLK,DRM,2009,Biscayne,1673,25.34963,-80.18631,MCPR,1,8.66046511627907,Old
FLK,DRM,2009,Biscayne,1675,25.38295,-80.17843,MCPR,1,4.361888111888112,Old
FLK,DRM,2009,Biscayne,1688,25.33044,-80.1717,OFPR,0,7.754755434782608,Old
FLK,DRM,2009,Biscayne,1693,25.32083,-80.18272,OFPR,0,6.333333333333334,Old
FLK,DRM,2009,Biscayne,1697,25.31522,-80.1883,OFPR,0,5.625,Old
FLK,DRM,2009,Biscayne,1819,25.37509,-80.15382,OFPR,1,2.3268921095008053,Old
FLK,DRM,2009,Biscayne,1820,25.31609,-80.15453,FMLR,0,5.394345238095238,Old
FLK,DRM,2009,Biscayne,1821,25.31515,-80.18844,OFPR,0,3.75,Old
FLK,DRM,2009,Biscayne,1831,25.54055,-80.11513,FSLR,0,0,Old
FLK,DRM,2009,Lower Keys,1314,24.51409,-81.93048,INPR,0,24.826254826254825,Old
FLK,DRM,2009,Lower Keys,1315,24.55298,-81.68804,INPR,1,7.694805194805195,Old
FLK,DRM,2009,Lower Keys,1316,24.47797,-81.96277,MCPR,0,9.385880077369439,Old
FLK,DRM,2009,Lower Keys,1319,24.5258,-81.68376,MCPR,0,10.706636500754147,Old
FLK,DRM,2009,Lower Keys,1320,24.52337,-81.68336,MCPR,0,9.210444027517198,Old
FLK,DRM,2009,Lower Keys,1321,24.52094,-81.66068,MCPR,0,8.095864661654133,Old
FLK,DRM,2009,Lower Keys,1323,24.52313,-81.64661,MCPR,0,8.166666666666668,Old
FLK,DRM,2009,Lower Keys,1324,24.52501,-81.63083,MCPR,0,11.220238095238095,Old
FLK,DRM,2009,Lower Keys,1326,24.55841,-81.50666,MCPR,0,11.786299286299286,Old
FLK,DRM,2009,Lower Keys,1329,24.47702,-81.87536,OFPR,0,19.708104395604394,Old
FLK,DRM,2009,Lower Keys,1330,24.49712,-81.70834,OFPR,1,18.214285714285715,Old
FLK,DRM,2009,Lower Keys,1331,24.49579,-81.70174,OFPR,1,7.356595294739625,Old
FLK,DRM,2009,Lower Keys,1332,24.50009,-81.69347,OFPR,0,5.109716452952863,Old
FLK,DRM,2009,Lower Keys,1333,24.52121,-81.56386,OFPR,0,12.696438665912941,Old
FLK,DRM,2009,Lower Keys,1334,24.56317,-81.40041,OFPR,0,11.291666666666666,Old
FLK,DRM,2009,Lower Keys,1335,24.56577,-81.39673,OFPR,0,15.552109181141441,Old
FLK,DRM,2009,Lower Keys,1336,24.46042,-81.8433,HRRF,1,13.490842490842493,Old
FLK,DRM,2009,Lower Keys,1337,24.45894,-81.84563,HRRF,1,28.75,Old
FLK,DRM,2009,Lower Keys,1338,24.54496,-81.40732,HRRF,1,23.14189189189189,Old
FLK,DRM,2009,Lower Keys,1340,24.52093,-81.58506,FMLR,0,9.37830687830688,Old
FLK,DRM,2009,Lower Keys,1343,24.47425,-81.76732,FMLR,0,5.833333333333334,Old
FLK,DRM,2009,Lower Keys,1344,24.48299,-81.73522,FMLR,0,13.75,Old
FLK,DRM,2009,Lower Keys,1345,24.5083,-81.64528,FMLR,0,14.51823708206687,Old
FLK,DRM,2009,Lower Keys,1346,24.43484,-81.9301,FMLR,0,2.5,Old
FLK,DRM,2009,Lower Keys,1347,24.44581,-81.92246,FMLR,0,4.166666666666666,Old
FLK,DRM,2009,Lower Keys,1348,24.45534,-81.8516,FMLR,0,21.903846153846153,Old
FLK,DRM,2009,Lower Keys,1349,24.47265,-81.75467,FMLR,0,7.775000000000001,Old
FLK,DRM,2009,Lower Keys,1350,24.47573,-81.73532,FMLR,0,18.055555555555554,Old
FLK,DRM,2009,Lower Keys,1351,24.54236,-81.42751,FMLR,0,11.087449596774194,Old
FLK,DRM,2009,Lower Keys,1352,24.54521,-81.4169,FMLR,0,24.72222222222222,Old
FLK,DRM,2009,Lower Keys,1353,24.55293,-81.38214,FSLR,0,7.5,Old
FLK,DRM,2009,Lower Keys,1356,24.45895,-81.84168,FMLR,0,15.75,Old
FLK,DRM,2009,Lower Keys,1357,24.46614,-81.83376,FSLR,0,20,Old
FLK,DRM,2009,Lower Keys,1358,24.46811,-81.8062,FMLR,0,19.083333333333336,Old
FLK,DRM,2009,Lower Keys,1359,24.46646,-81.78841,FMLR,0,10.572916666666668,Old
FLK,DRM,2009,Lower Keys,1550,24.55095,-81.57898,MCPR,0,6.397904421160236,Old
FLK,DRM,2009,Lower Keys,1553,24.56056,-81.49113,MCPR,0,23.1784188034188,Old
FLK,DRM,2009,Lower Keys,1556,24.48232,-81.88143,OFPR,0,9.244318181818182,Old
FLK,DRM,2009,Lower Keys,1560,24.49556,-81.73193,OFPR,0,9.11098576883027,Old
FLK,DRM,2009,Lower Keys,1561,24.49883,-81.69586,OFPR,1,7.159420289855072,Old
FLK,DRM,2009,Lower Keys,1570,24.45112,-81.92292,FMLR,0,26.473214285714285,Old
FLK,DRM,2009,Lower Keys,1573,24.51544,-81.61066,FMLR,0,8.392652123995408,Old
FLK,DRM,2009,Lower Keys,1575,24.47384,-81.75885,FMLR,0,10.48951048951049,Old
FLK,DRM,2009,Lower Keys,1577,24.51967,-81.52834,FMLR,0,9.783653846153847,Old
FLK,DRM,2009,Lower Keys,1578,24.52532,-81.50771,FMLR,0,3.4416445623342176,Old
FLK,DRM,2009,Lower Keys,1812,24.59601,-81.39428,MCPR,0,4.114467408585055,Old
FLK,DRM,2009,Lower Keys,1814,24.59113,-81.37118,MCPR,0,11.744444444444444,Old
FLK,DRM,2009,Mid-Upper Keys Transition,1383,24.83676,-80.72623,INPR,0,10.677083333333334,Old
FLK,DRM,2009,Mid-Upper Keys Transition,1385,24.8975,-80.618,MCPR,0,9.376876876876878,Old
FLK,DRM,2009,Mid-Upper Keys Transition,1423,24.89566,-80.54501,FMLR,0,27.5,Old
FLK,DRM,2009,Mid-Upper Keys Transition,1439,24.90372,-80.52785,FMLR,0,12.672413793103448,Old
FLK,DRM,2009,Mid-Upper Keys Transition,1656,24.91004,-80.5216,FMLR,0,7.916666666666666,Old
FLK,DRM,2009,Middle Keys,1360,24.68889,-81.04646,INPR,0,2.5,Old
FLK,DRM,2009,Middle Keys,1361,24.69431,-81.04053,INPR,0,7.682363013698629,Old
FLK,DRM,2009,Middle Keys,1362,24.63425,-81.24633,MCPR,0,11.569827586206898,Old
FLK,DRM,2009,Middle Keys,1363,24.62722,-81.23347,MCPR,0,10.299667036625971,Old
FLK,DRM,2009,Middle Keys,1365,24.68506,-80.96447,FSLR,1,14.903846153846155,Old
FLK,DRM,2009,Middle Keys,1367,24.62516,-81.1129,HRRF,1,18.36111111111111,Old
FLK,DRM,2009,Middle Keys,1368,24.65999,-81.03064,OFPR,0,6.9444444444444455,Old
FLK,DRM,2009,Middle Keys,1369,24.6694,-80.97707,FSLR,0,8.792857142857143,Old
FLK,DRM,2009,Middle Keys,1371,24.58941,-81.25699,FMLR,0,1.818181818181818,Old
FLK,DRM,2009,Middle Keys,1375,24.59515,-81.21257,FMLR,0,16.52777777777778,Old
FLK,DRM,2009,Middle Keys,1376,24.60804,-81.18197,FMLR,0,3.6881977671451347,Old
FLK,DRM,2009,Middle Keys,1377,24.61113,-81.16498,FMLR,0,6.125,Old
FLK,DRM,2009,Middle Keys,1378,24.6383,-81.06423,FMLR,0,4.863636363636363,Old
FLK,DRM,2009,Middle Keys,1379,24.64192,-81.05237,FMLR,0,13.005756578947366,Old
FLK,DRM,2009,Middle Keys,1380,24.6618,-80.99901,FMLR,0,0,Old
FLK,DRM,2009,Middle Keys,1381,24.60625,-81.16539,FMLR,0,4.618055555555555,Old
FLK,DRM,2009,Middle Keys,1382,24.62839,-81.09213,FMLR,0,7.779038112522688,Old
FLK,DRM,2009,Middle Keys,1588,24.75007,-80.93395,INPR,0,10.072115384615383,Old
FLK,DRM,2009,Middle Keys,1592,24.70027,-80.90849,OFPR,0,8.172413793103448,Old
FLK,DRM,2009,Middle Keys,1602,24.58755,-81.24001,FMLR,0,22.91563275434243,Old
FLK,DRM,2009,Middle Keys,1606,24.70123,-80.88957,FMLR,0,5.0816993464052285,Old
FLK,DRM,2009,Middle Keys,1607,24.71482,-80.84441,FMLR,0,7.978947368421054,Old
FLK,DRM,2009,Middle Keys,1815,24.69671,-80.90259,FMLR,0,6.333333333333333,Old
FLK,DRM,2009,Middle Keys,1816,24.71222,-80.94549,MCPR,0,12.99937733499377,Old
FLK,DRM,2009,Upper Keys,1387,25.06148,-80.37835,MCPR,0,29.90833333333333,Old
FLK,DRM,2009,Upper Keys,1388,25.117,-80.3414,MCPR,0,21.78030303030303,Old
FLK,DRM,2009,Upper Keys,1389,25.21639,-80.28624,MCPR,0,23.10344827586207,Old
FLK,DRM,2009,Upper Keys,1390,25.22243,-80.28045,MCPR,0,25.03333333333333,Old
FLK,DRM,2009,Upper Keys,1391,25.23798,-80.26824,MCPR,0,23.36698717948718,Old
FLK,DRM,2009,Upper Keys,1393,25.28561,-80.22581,MCPR,0,44.904761904761905,Old
FLK,DRM,2009,Upper Keys,1397,24.97633,-80.44464,OFPR,0,15.714285714285714,Old
FLK,DRM,2009,Upper Keys,1399,25.02044,-80.42588,OFPR,0,16.22222222222222,Old
FLK,DRM,2009,Upper Keys,1402,25.0108,-80.41225,OFPR,0,18.070175438596493,Old
FLK,DRM,2009,Upper Keys,1408,24.98467,-80.41642,HRRF,0,4.666666666666666,Old
FLK,DRM,2009,Upper Keys,1409,24.99077,-80.41254,HRRF,0,10,Old
FLK,DRM,2009,Upper Keys,1410,25.21437,-80.21686,HRRF,1,25,Old
FLK,DRM,2009,Upper Keys,1411,25.21242,-80.21285,HRRF,1,17,Old
FLK,DRM,2009,Upper Keys,1413,24.9992,-80.43983,FSLR,0,8.421052631578947,Old
FLK,DRM,2009,Upper Keys,1416,25.10678,-80.32125,FSLR,0,24.5,Old
FLK,DRM,2009,Upper Keys,1419,25.23248,-80.22663,OFPR,0,18.75,Old
FLK,DRM,2009,Upper Keys,1420,25.2481,-80.21858,FSLR,0,12.435897435897434,Old
FLK,DRM,2009,Upper Keys,1424,25.07583,-80.32277,FMLR,0,10.538461538461538,Old
FLK,DRM,2009,Upper Keys,1425,25.10305,-80.30692,OFPR,0,22.7609649122807,Old
FLK,DRM,2009,Upper Keys,1426,25.09358,-80.30085,FMLR,0,15.649350649350652,Old
FLK,DRM,2009,Upper Keys,1427,25.22166,-80.21006,HRRF,1,8.227272727272727,Old
FLK,DRM,2009,Upper Keys,1428,25.2668,-80.20261,FMLR,0,17.278138528138527,Old
FLK,DRM,2009,Upper Keys,1429,25.25808,-80.20262,FMLR,0,22.40530303030303,Old
FLK,DRM,2009,Upper Keys,1431,24.98035,-80.41728,FMLR,0,15,Old
FLK,DRM,2009,Upper Keys,1432,25.02341,-80.36541,FMLR,0,18,Old
FLK,DRM,2009,Upper Keys,1433,25.09717,-80.29698,FMLR,0,14.423076923076923,Old
FLK,DRM,2009,Upper Keys,1434,25.15332,-80.24874,FMLR,0,0,Old
FLK,DRM,2009,Upper Keys,1435,25.18566,-80.22631,FMLR,0,20,Old
FLK,DRM,2009,Upper Keys,1615,25.07143,-80.3866,MCPR,0,7.973421926910298,Old
FLK,DRM,2009,Upper Keys,1617,25.05962,-80.37933,MCPR,0,18.70945945945946,Old
FLK,DRM,2009,Upper Keys,1626,25.01952,-80.42337,OFPR,0,11.130952380952381,Old
FLK,DRM,2009,Upper Keys,1636,25.0149,-80.36896,HRRF,1,6.071428571428571,Old
FLK,DRM,2009,Upper Keys,1641,25.01849,-80.39978,FSLR,0,10.833333333333334,Old
FLK,DRM,2009,Upper Keys,1653,25.01646,-80.37041,FMLR,1,9.886363636363637,Old
FLK,DRM,2009,Upper Keys,1658,25.00195,-80.39451,FMLR,0,6.275,Old
FLK,DRM,2009,Upper Keys,1659,25.02709,-80.36068,FMLR,0,4.45,Old
FLK,DRM,2009,Upper Keys,1665,25.0684,-80.31773,FMLR,0,8.375,Old
FLK,DRM,2009,Upper Keys,1774,25.1102,-80.34003,MCPR,0,31.149795918367346,Old
FLK,DRM,2010,Biscayne,2391,25.47505,-80.1522,MCPR,0,0,Old
FLK,DRM,2010,Biscayne,2394,25.34958,-80.18619,MCPR,1,9.236544850498337,Old
FLK,DRM,2010,Biscayne,2397,25.33044,-80.17175,OFPR,0,9.696969696969697,Old
FLK,DRM,2010,Biscayne,2398,25.33597,-80.17061,MCPR,0,8.386363636363635,Old
FLK,DRM,2010,Biscayne,2399,25.54055,-80.11513,FMLR,0,0,Old
FLK,DRM,2010,Biscayne,2400,25.6722,-80.0902,FMLR,0,0,Old
FLK,DRM,2010,Biscayne,2478,25.36132,-80.18851,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2479,25.46365,-80.16808,INPR,0,0,Old
FLK,DRM,2010,Biscayne,2672,25.33325,-80.21851,INPR,0,3.541666666666667,Old
FLK,DRM,2010,Biscayne,2673,25.456,-80.17144,INPR,0,1.8000000000000003,Old
FLK,DRM,2010,Biscayne,2675,25.30627,-80.20227,OFPR,0,0,Old
FLK,DRM,2010,Biscayne,2676,25.36758,-80.18596,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2678,25.37108,-80.16606,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2681,25.45407,-80.14957,MCPR,0,0,Old
FLK,DRM,2010,Biscayne,2682,25.44568,-80.15078,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2683,25.38754,-80.15057,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2684,25.44862,-80.14564,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2686,25.41525,-80.14058,MCPR,1,0,Old
FLK,DRM,2010,Biscayne,2688,25.5172,-80.13719,MCPR,0,1.5517241379310345,Old
FLK,DRM,2010,Biscayne,2689,25.45941,-80.137,MCPR,0,0,Old
